IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
168.138.206.109,2083,2083,true,NRT,Asia Pacific,Tokyo,106,8.55
150.230.125.32,443,443,true,FRA,Europe,Frankfurt,219,8.55
140.83.35.172,8443,8443,true,SIN,Asia Pacific,Singapore,145,8.55
141.147.169.131,2053,2053,true,NRT,Asia Pacific,Tokyo,106,8.54
138.2.19.122,80,80,false,NRT,Asia Pacific,Tokyo,72,8.54
141.147.16.152,8443,443,true,FRA,Europe,Frankfurt,178,8.53
138.2.7.72,2052,2052,false,HKG,Asia Pacific,Hong Kong,133,8.52
158.101.159.212,80,80,false,LAX,North America,Los Angeles,185,8.52
141.148.246.175,443,443,true,FRA,Europe,Frankfurt,184,8.52
132.226.9.173,80,80,false,HKG,Asia Pacific,Hong Kong,247,8.52
168.138.206.109,2052,2052,false,NRT,Asia Pacific,Tokyo,79,8.52
168.138.209.84,8880,8880,false,HKG,Asia Pacific,Hong Kong,235,8.51
168.138.214.62,2096,2096,true,NRT,Asia Pacific,Tokyo,131,8.51
141.148.225.25,443,443,true,FRA,Europe,Frankfurt,191,8.51
132.226.5.102,8880,8880,false,SIN,Asia Pacific,Singapore,141,8.50
140.238.48.97,2053,2053,true,LAX,North America,Los Angeles,196,8.50
155.248.169.71,8080,8080,false,HKG,Asia Pacific,Hong Kong,231,8.50
150.230.106.21,2086,2086,false,SIN,Asia Pacific,Singapore,157,8.48
140.238.35.78,2053,2053,true,SIN,Asia Pacific,Singapore,168,8.48
138.2.14.248,2052,2052,false,HKG,Asia Pacific,Hong Kong,132,8.47
138.2.19.122,8880,8880,false,HKG,Asia Pacific,Hong Kong,237,8.47
138.2.19.122,8080,8080,false,NRT,Asia Pacific,Tokyo,69,8.47
138.3.212.226,2052,2052,false,SIN,Asia Pacific,Singapore,144,8.46
150.230.201.63,2096,2096,true,NRT,Asia Pacific,Tokyo,83,8.45
158.101.148.221,2086,2086,false,HKG,Asia Pacific,Hong Kong,126,8.45
158.101.155.158,8443,8443,true,HKG,Asia Pacific,Hong Kong,156,8.44
132.145.123.143,2053,2053,true,NRT,Asia Pacific,Tokyo,80,8.44
141.147.168.39,443,443,true,NRT,Asia Pacific,Tokyo,98,8.43
168.138.200.159,2095,2095,false,SIN,Asia Pacific,Singapore,152,8.43
150.230.212.9,8880,8880,false,NRT,Asia Pacific,Tokyo,71,8.42
150.230.196.73,2053,2053,true,NRT,Asia Pacific,Tokyo,100,8.41
150.230.212.87,8080,8080,false,HKG,Asia Pacific,Hong Kong,232,8.40
138.2.20.230,2087,2087,true,SIN,Asia Pacific,Singapore,236,8.40
141.148.231.167,443,443,true,FRA,Europe,Frankfurt,185,8.40
141.147.178.115,8443,8443,true,LAX,North America,Los Angeles,195,8.39
138.3.212.144,8443,8443,true,HKG,Asia Pacific,Hong Kong,266,8.39
152.70.60.107,443,443,true,FRA,Europe,Frankfurt,220,8.38
138.2.29.250,2096,2096,true,HKG,Asia Pacific,Hong Kong,160,8.38
139.185.34.131,443,443,true,CDG,Europe,Paris,90,8.37
141.147.183.96,8880,8880,false,LAX,North America,Los Angeles,190,8.37
150.230.107.197,2083,2083,true,HKG,Asia Pacific,Hong Kong,244,8.36
132.145.123.112,2086,2086,false,SIN,Asia Pacific,Singapore,148,8.36
138.2.20.230,2086,2086,false,LAX,North America,Los Angeles,191,8.35
168.138.192.185,2086,2086,false,NRT,Asia Pacific,Tokyo,71,8.34
150.230.208.83,8880,8880,false,HKG,Asia Pacific,Hong Kong,144,8.34
138.2.14.248,2082,2082,false,HKG,Asia Pacific,Hong Kong,124,8.33
138.2.21.31,2095,2095,false,SIN,Asia Pacific,Singapore,151,8.32
152.70.104.69,2087,2087,true,SIN,Asia Pacific,Singapore,150,8.32
138.2.18.11,2096,2096,true,LAX,North America,Los Angeles,222,8.32
151.145.71.127,2052,2052,false,SIN,Asia Pacific,Singapore,153,8.32
140.83.34.230,2095,2095,false,NRT,Asia Pacific,Tokyo,71,8.31
150.230.196.73,2087,2087,true,LAX,North America,Los Angeles,190,8.30
132.145.123.112,8880,8880,false,LAX,North America,Los Angeles,185,8.30
158.101.158.251,8080,8080,false,HKG,Asia Pacific,Hong Kong,230,8.30
150.230.200.210,2052,2052,false,SIN,Asia Pacific,Singapore,140,8.29
143.47.176.39,443,443,true,FRA,Europe,Frankfurt,212,8.29
141.147.189.23,2096,2096,true,NRT,Asia Pacific,Tokyo,77,8.28
138.2.31.68,8443,8443,true,HKG,Asia Pacific,Hong Kong,184,8.28
151.145.74.199,2096,2096,true,HKG,Asia Pacific,Hong Kong,331,8.27
150.230.105.53,8443,8443,true,HKG,Asia Pacific,Hong Kong,275,8.27
138.2.10.251,2095,2095,false,SIN,Asia Pacific,Singapore,147,8.27
141.147.189.242,2083,2083,true,SIN,Asia Pacific,Singapore,138,8.27
158.179.178.145,8080,8080,false,NRT,Asia Pacific,Tokyo,75,8.26
132.145.125.86,2083,2083,true,SIN,Asia Pacific,Singapore,142,8.26
140.83.36.42,2083,2083,true,SIN,Asia Pacific,Singapore,145,8.26
140.238.59.255,2096,2096,true,HKG,Asia Pacific,Hong Kong,239,8.26
155.248.176.28,2087,2087,true,LAX,North America,Los Angeles,195,8.25
168.138.211.188,2082,2082,false,HKG,Asia Pacific,Hong Kong,138,8.25
138.2.11.179,2083,2083,true,NRT,Asia Pacific,Tokyo,116,8.25
138.3.208.9,2083,2083,true,SIN,Asia Pacific,Singapore,219,8.25
141.147.104.215,443,443,true,FRA,Europe,Frankfurt,220,8.24
158.101.147.4,2095,2095,false,SIN,Asia Pacific,Singapore,142,8.24
138.2.14.248,2083,2083,true,HKG,Asia Pacific,Hong Kong,197,8.24
130.162.208.127,443,443,true,FRA,Europe,Frankfurt,189,8.23
168.138.212.184,2052,2052,false,NRT,Asia Pacific,Tokyo,86,8.22
150.230.208.83,2086,2086,false,SIN,Asia Pacific,Singapore,141,8.22
138.2.31.68,2052,2052,false,HKG,Asia Pacific,Hong Kong,129,8.22
150.230.106.21,2083,2083,true,SIN,Asia Pacific,Singapore,218,8.22
158.101.148.221,2096,2096,true,HKG,Asia Pacific,Hong Kong,154,8.21
158.101.155.115,2083,2083,true,NRT,Asia Pacific,Tokyo,88,8.21
138.3.211.101,2083,2083,true,HKG,Asia Pacific,Hong Kong,242,8.21
138.3.222.204,2087,2087,true,SIN,Asia Pacific,Singapore,149,8.21
155.248.180.103,8080,8080,false,LAX,North America,Los Angeles,182,8.20
140.238.39.33,2096,2096,true,NRT,Asia Pacific,Tokyo,74,8.19
144.21.38.38,443,443,true,FRA,Europe,Frankfurt,187,8.19
168.138.212.87,443,443,true,HKG,Asia Pacific,Hong Kong,76,8.19
158.101.158.238,2083,2083,true,SIN,Asia Pacific,Singapore,221,8.18
150.230.109.138,2083,2083,true,HKG,Asia Pacific,Hong Kong,308,8.17
152.70.106.185,2095,2095,false,SIN,Asia Pacific,Singapore,140,8.17
141.147.178.135,2052,2052,false,HKG,Asia Pacific,Hong Kong,129,8.16
155.248.176.98,2082,2082,false,SIN,Asia Pacific,Singapore,152,8.16
168.138.208.164,2052,2052,false,SIN,Asia Pacific,Singapore,150,8.16
158.101.159.181,2082,2082,false,LAX,North America,Los Angeles,184,8.16
152.70.99.187,2052,2052,false,SIN,Asia Pacific,Singapore,153,8.16
151.145.69.174,8080,8080,false,SIN,Asia Pacific,Singapore,153,8.16
158.101.149.122,2052,2052,false,SIN,Asia Pacific,Singapore,141,8.15
138.2.7.72,8880,8880,false,SIN,Asia Pacific,Singapore,148,8.15
132.145.125.86,2087,2087,true,SIN,Asia Pacific,Singapore,140,8.15
150.230.196.73,8443,8443,true,HKG,Asia Pacific,Hong Kong,267,8.15
130.61.87.219,443,443,true,FRA,Europe,Frankfurt,187,8.15
158.101.152.221,2083,2083,true,HKG,Asia Pacific,Hong Kong,264,8.14
150.230.204.117,2053,2053,true,HKG,Asia Pacific,Hong Kong,284,8.13
144.21.54.148,443,443,true,FRA,Europe,Frankfurt,218,8.12
138.3.212.226,8880,8880,false,LAX,North America,Los Angeles,184,8.12
152.70.59.186,443,443,true,FRA,Europe,Frankfurt,208,8.12
138.2.29.250,8443,8443,true,SIN,Asia Pacific,Singapore,181,8.12
158.179.180.233,2086,2086,false,NRT,Asia Pacific,Tokyo,70,8.12
150.230.219.168,2053,2053,true,HKG,Asia Pacific,Hong Kong,253,8.12
132.226.5.21,2052,2052,false,SIN,Asia Pacific,Singapore,154,8.11
150.230.104.197,8080,8080,false,LAX,North America,Los Angeles,193,8.11
138.3.214.43,8880,8880,false,LAX,North America,Los Angeles,192,8.11
151.145.74.56,2096,2096,true,SIN,Asia Pacific,Singapore,198,8.09
150.230.101.125,2083,2083,true,HKG,Asia Pacific,Hong Kong,252,8.08
158.179.180.109,8443,8443,true,SIN,Asia Pacific,Singapore,193,8.08
141.147.185.149,2053,2053,true,LAX,North America,Los Angeles,174,8.07
144.24.189.155,443,443,true,FRA,Europe,Frankfurt,211,8.07
158.101.139.42,2082,2082,false,SIN,Asia Pacific,Singapore,142,8.07
155.248.176.98,2087,2087,true,SIN,Asia Pacific,Singapore,154,8.07
152.70.99.187,2087,2087,true,SIN,Asia Pacific,Singapore,142,8.06
140.83.35.172,2083,2083,true,HKG,Asia Pacific,Hong Kong,232,8.06
155.248.180.103,2082,2082,false,SIN,Asia Pacific,Singapore,141,8.06
150.230.101.13,80,80,false,HKG,Asia Pacific,Hong Kong,233,8.06
158.101.137.74,2083,2083,true,LAX,North America,Los Angeles,228,8.06
158.101.140.154,80,80,false,LAX,North America,Los Angeles,174,8.06
155.248.167.70,80,80,false,SIN,Asia Pacific,Singapore,145,8.06
151.145.74.56,2053,2053,true,SIN,Asia Pacific,Singapore,197,8.05
138.3.220.4,80,80,false,NRT,Asia Pacific,Tokyo,74,8.05
132.226.5.102,2082,2082,false,LAX,North America,Los Angeles,186,8.05
150.230.199.118,2053,2053,true,LAX,North America,Los Angeles,235,8.04
140.83.38.243,2087,2087,true,SIN,Asia Pacific,Singapore,145,8.04
150.230.208.113,8880,8880,false,SIN,Asia Pacific,Singapore,144,8.04
151.145.74.199,2053,2053,true,SIN,Asia Pacific,Singapore,236,8.04
150.230.208.113,2095,2095,false,SIN,Asia Pacific,Singapore,144,8.03
158.101.150.74,2087,2087,true,LAX,North America,Los Angeles,263,8.03
141.147.178.135,2082,2082,false,HKG,Asia Pacific,Hong Kong,126,8.02
138.3.220.4,2083,2083,true,SIN,Asia Pacific,Singapore,199,8.01
138.2.14.164,8880,8880,false,SIN,Asia Pacific,Singapore,164,7.99
155.248.168.251,2087,2087,true,HKG,Asia Pacific,Hong Kong,229,7.99
138.2.31.68,80,80,false,HKG,Asia Pacific,Hong Kong,126,7.98
138.2.19.122,2095,2095,false,LAX,North America,Los Angeles,184,7.98
132.145.123.238,2082,2082,false,SIN,Asia Pacific,Singapore,152,7.98
138.3.214.43,2053,2053,true,LAX,North America,Los Angeles,224,7.97
155.248.180.57,8880,8880,false,SIN,Asia Pacific,Singapore,148,7.97
158.101.152.221,8880,8880,false,NRT,Asia Pacific,Tokyo,72,7.96
158.179.176.239,2053,2053,true,LAX,North America,Los Angeles,241,7.95
143.47.250.121,443,443,true,FRA,Europe,Frankfurt,177,7.95
138.2.24.114,80,80,false,SIN,Asia Pacific,Singapore,147,7.94
138.3.215.11,2083,2083,true,HKG,Asia Pacific,Hong Kong,137,7.93
155.248.169.25,2083,2083,true,NRT,Asia Pacific,Tokyo,71,7.92
138.2.14.164,2052,2052,false,SIN,Asia Pacific,Singapore,141,7.92
138.2.14.164,2086,2086,false,SIN,Asia Pacific,Singapore,142,7.92
158.101.140.154,8443,8443,true,SIN,Asia Pacific,Singapore,203,7.91
150.230.213.95,80,80,false,LAX,North America,Los Angeles,187,7.91
158.101.155.115,2053,2053,true,SIN,Asia Pacific,Singapore,180,7.91
150.230.101.13,2096,2096,true,SIN,Asia Pacific,Singapore,148,7.89
132.145.123.238,2083,2083,true,LAX,North America,Los Angeles,176,7.88
158.101.155.246,2086,2086,false,LAX,North America,Los Angeles,177,7.88
158.101.149.122,2096,2096,true,LAX,North America,Los Angeles,225,7.87
141.148.244.21,443,443,true,FRA,Europe,Frankfurt,181,7.87
150.230.204.117,2052,2052,false,LAX,North America,Los Angeles,183,7.87
158.101.150.126,2083,2083,true,HKG,Asia Pacific,Hong Kong,282,7.85
138.3.222.204,8080,8080,false,SIN,Asia Pacific,Singapore,141,7.84
158.179.181.107,2086,2086,false,SIN,Asia Pacific,Singapore,142,7.84
138.2.13.200,8080,8080,false,SIN,Asia Pacific,Singapore,147,7.83
138.2.21.31,8880,8880,false,LAX,North America,Los Angeles,181,7.83
140.83.35.198,2096,2096,true,SIN,Asia Pacific,Singapore,142,7.83
158.179.180.233,2082,2082,false,NRT,Asia Pacific,Tokyo,71,7.81
141.147.179.64,2083,2083,true,NRT,Asia Pacific,Tokyo,72,7.80
138.2.31.68,2096,2096,true,HKG,Asia Pacific,Hong Kong,208,7.80
141.147.101.93,443,443,true,FRA,Europe,Frankfurt,214,7.77
150.230.107.197,8443,8443,true,SIN,Asia Pacific,Singapore,195,7.77
138.2.31.68,8080,8080,false,HKG,Asia Pacific,Hong Kong,132,7.77
155.248.169.71,2096,2096,true,LAX,North America,Los Angeles,178,7.76
158.101.142.103,2095,2095,false,NRT,Asia Pacific,Tokyo,70,7.76
132.145.127.51,2087,2087,true,SIN,Asia Pacific,Singapore,142,7.76
150.230.105.228,8080,8080,false,HKG,Asia Pacific,Hong Kong,140,7.76
158.101.149.81,8443,8443,true,SIN,Asia Pacific,Singapore,166,7.75
141.147.168.13,2052,2052,false,SIN,Asia Pacific,Singapore,156,7.75
132.226.9.173,2052,2052,false,LAX,North America,Los Angeles,186,7.74
141.147.167.40,8080,8080,false,LAX,North America,Los Angeles,183,7.74
158.101.140.154,2082,2082,false,SIN,Asia Pacific,Singapore,140,7.74
150.230.109.138,2095,2095,false,SIN,Asia Pacific,Singapore,147,7.74
138.2.21.31,8080,8080,false,LAX,North America,Los Angeles,177,7.74
141.147.110.159,443,443,true,FRA,Europe,Frankfurt,204,7.74
155.248.176.68,2053,2053,true,LAX,North America,Los Angeles,185,7.73
138.2.29.102,2082,2082,false,LAX,North America,Los Angeles,184,7.72
141.147.168.159,2086,2086,false,SIN,Asia Pacific,Singapore,147,7.71
155.248.187.37,2052,2052,false,LAX,North America,Los Angeles,176,7.71
158.101.154.70,8080,8080,false,SIN,Asia Pacific,Singapore,138,7.71
151.145.68.166,2095,2095,false,HKG,Asia Pacific,Hong Kong,233,7.70
138.3.220.4,2052,2052,false,SIN,Asia Pacific,Singapore,164,7.70
138.3.212.162,2096,2096,true,HKG,Asia Pacific,Hong Kong,242,7.70
193.123.81.105,443,443,true,CDG,Europe,Paris,92,7.70
158.101.149.81,2086,2086,false,SIN,Asia Pacific,Singapore,149,7.69
150.230.205.56,2082,2082,false,SIN,Asia Pacific,Singapore,143,7.69
158.101.136.239,80,80,false,SIN,Asia Pacific,Singapore,143,7.69
140.238.122.156,443,443,true,FRA,Europe,Frankfurt,192,7.69
158.179.183.2,8880,8880,false,SIN,Asia Pacific,Singapore,143,7.68
138.2.24.114,2052,2052,false,SIN,Asia Pacific,Singapore,147,7.67
138.3.223.50,2053,2053,true,SIN,Asia Pacific,Singapore,174,7.67
168.138.211.131,8080,8080,false,NRT,Asia Pacific,Tokyo,70,7.67
138.3.210.114,2096,2096,true,SIN,Asia Pacific,Singapore,156,7.67
158.101.142.103,2082,2082,false,HKG,Asia Pacific,Hong Kong,230,7.65
140.238.41.167,2096,2096,true,LAX,North America,Los Angeles,192,7.65
158.179.182.19,8080,8080,false,SIN,Asia Pacific,Singapore,149,7.64
168.138.211.188,80,80,false,HKG,Asia Pacific,Hong Kong,129,7.64
152.70.99.187,8443,8443,true,SIN,Asia Pacific,Singapore,189,7.64
155.248.180.103,2083,2083,true,LAX,North America,Los Angeles,174,7.64
151.145.69.105,8443,8443,true,HKG,Asia Pacific,Hong Kong,129,7.64
138.2.10.251,2086,2086,false,HKG,Asia Pacific,Hong Kong,234,7.63
150.230.108.135,2095,2095,false,LAX,North America,Los Angeles,182,7.62
158.101.158.238,2053,2053,true,SIN,Asia Pacific,Singapore,145,7.62
138.2.12.32,2096,2096,true,LAX,North America,Los Angeles,259,7.62
138.3.210.114,8080,8080,false,SIN,Asia Pacific,Singapore,148,7.61
152.70.102.124,2052,2052,false,HKG,Asia Pacific,Hong Kong,135,7.60
150.230.208.113,2083,2083,true,SIN,Asia Pacific,Singapore,144,7.60
158.101.131.218,2095,2095,false,SIN,Asia Pacific,Singapore,142,7.60
158.101.140.255,2053,2053,true,SIN,Asia Pacific,Singapore,196,7.60
138.3.212.226,2086,2086,false,SIN,Asia Pacific,Singapore,149,7.59
150.230.101.13,2086,2086,false,SIN,Asia Pacific,Singapore,153,7.58
155.248.180.57,2086,2086,false,LAX,North America,Los Angeles,181,7.58
158.101.139.42,2087,2087,true,LAX,North America,Los Angeles,188,7.58
138.2.18.11,2052,2052,false,LAX,North America,Los Angeles,179,7.58
158.101.147.4,8880,8880,false,LAX,North America,Los Angeles,175,7.57
151.145.69.174,2053,2053,true,SIN,Asia Pacific,Singapore,143,7.56
155.248.180.57,2095,2095,false,LAX,North America,Los Angeles,181,7.56
138.2.6.15,2096,2096,true,NRT,Asia Pacific,Tokyo,93,7.56
158.101.142.103,80,80,false,NRT,Asia Pacific,Tokyo,71,7.55
141.148.232.60,443,443,true,FRA,Europe,Frankfurt,160,7.54
168.138.208.17,2096,2096,true,NRT,Asia Pacific,Tokyo,128,7.54
141.147.178.135,2095,2095,false,HKG,Asia Pacific,Hong Kong,137,7.53
158.101.150.74,2083,2083,true,SIN,Asia Pacific,Singapore,153,7.53
155.248.167.70,2052,2052,false,SIN,Asia Pacific,Singapore,145,7.52
168.138.209.84,8080,8080,false,SIN,Asia Pacific,Singapore,141,7.52
158.180.43.90,443,443,true,FRA,Europe,Frankfurt,235,7.52
193.123.94.216,8443,443,true,MXP,Europe,Milan,76,7.51
150.230.97.239,2052,2052,false,SIN,Asia Pacific,Singapore,145,7.51
138.3.223.50,80,80,false,HKG,Asia Pacific,Hong Kong,234,7.51
158.101.136.239,2083,2083,true,SIN,Asia Pacific,Singapore,150,7.51
138.2.6.15,80,80,false,HKG,Asia Pacific,Hong Kong,236,7.51
129.159.83.88,8443,443,true,IAD,North America,Ashburn,233,7.51
150.230.205.56,8443,8443,true,SIN,Asia Pacific,Singapore,183,7.50
150.230.97.239,8880,8880,false,LAX,North America,Los Angeles,175,7.50
155.248.168.251,2083,2083,true,SIN,Asia Pacific,Singapore,142,7.49
150.230.151.129,443,443,true,FRA,Europe,Frankfurt,209,7.48
155.248.176.68,2083,2083,true,LAX,North America,Los Angeles,200,7.48
158.101.140.255,80,80,false,LAX,North America,Los Angeles,175,7.47
141.148.232.215,443,443,true,FRA,Europe,Frankfurt,182,7.47
155.248.168.251,8880,8880,false,SIN,Asia Pacific,Singapore,141,7.46
168.138.211.188,2087,2087,true,HKG,Asia Pacific,Hong Kong,198,7.45
143.47.245.203,443,443,true,FRA,Europe,Frankfurt,180,7.45
138.3.210.114,2052,2052,false,SIN,Asia Pacific,Singapore,148,7.44
138.2.24.114,2087,2087,true,LAX,North America,Los Angeles,192,7.44
155.248.166.141,2096,2096,true,SIN,Asia Pacific,Singapore,141,7.44
158.179.178.142,2052,2052,false,NRT,Asia Pacific,Tokyo,77,7.43
150.230.106.21,2082,2082,false,SIN,Asia Pacific,Singapore,152,7.43
138.2.29.102,2087,2087,true,LAX,North America,Los Angeles,226,7.42
150.230.108.135,2052,2052,false,SIN,Asia Pacific,Singapore,141,7.42
168.138.215.188,8880,8880,false,NRT,Asia Pacific,Tokyo,164,7.42
150.230.101.13,8880,8880,false,HKG,Asia Pacific,Hong Kong,235,7.42
138.2.12.32,8080,8080,false,LAX,North America,Los Angeles,174,7.41
158.101.145.246,2087,2087,true,SIN,Asia Pacific,Singapore,153,7.41
164.152.17.14,443,443,true,ORD,North America,Chicago,209,7.40
138.2.8.232,8080,8080,false,HKG,Asia Pacific,Hong Kong,239,7.39
155.248.169.71,2082,2082,false,SIN,Asia Pacific,Singapore,148,7.39
150.230.212.213,2082,2082,false,LAX,North America,Los Angeles,183,7.39
158.101.146.160,8443,8443,true,LAX,North America,Los Angeles,204,7.39
158.101.140.154,2096,2096,true,LAX,North America,Los Angeles,187,7.38
158.101.158.251,2082,2082,false,SIN,Asia Pacific,Singapore,142,7.37
150.230.199.118,2096,2096,true,HKG,Asia Pacific,Hong Kong,255,7.37
193.122.197.111,443,443,true,IAD,North America,Ashburn,243,7.37
151.145.69.174,2087,2087,true,SIN,Asia Pacific,Singapore,162,7.36
168.138.211.131,2087,2087,true,HKG,Asia Pacific,Hong Kong,262,7.36
150.230.108.135,2053,2053,true,NRT,Asia Pacific,Tokyo,71,7.36
158.101.154.70,2086,2086,false,SIN,Asia Pacific,Singapore,139,7.36
158.101.152.221,2082,2082,false,SIN,Asia Pacific,Singapore,146,7.35
140.238.54.182,2053,2053,true,SIN,Asia Pacific,Singapore,142,7.34
141.147.181.148,2096,2096,true,NRT,Asia Pacific,Tokyo,73,7.34
158.101.154.70,2096,2096,true,LAX,North America,Los Angeles,232,7.31
150.230.204.117,2086,2086,false,HKG,Asia Pacific,Hong Kong,233,7.31
138.2.7.72,8443,8443,true,SIN,Asia Pacific,Singapore,249,7.29
132.226.5.21,2083,2083,true,SIN,Asia Pacific,Singapore,144,7.29
138.2.31.68,2087,2087,true,HKG,Asia Pacific,Hong Kong,133,7.28
138.2.10.251,2096,2096,true,LAX,North America,Los Angeles,197,7.28
168.138.202.145,2087,2087,true,NRT,Asia Pacific,Tokyo,140,7.27
150.230.97.239,2082,2082,false,SIN,Asia Pacific,Singapore,154,7.27
132.226.6.5,2087,2087,true,LAX,North America,Los Angeles,189,7.27
138.3.217.39,2096,2096,true,SIN,Asia Pacific,Singapore,149,7.27
168.138.207.64,2052,2052,false,SIN,Asia Pacific,Singapore,143,7.27
138.3.217.39,2086,2086,false,HKG,Asia Pacific,Hong Kong,231,7.26
150.230.201.162,2095,2095,false,SIN,Asia Pacific,Singapore,141,7.26
132.226.9.173,2096,2096,true,SIN,Asia Pacific,Singapore,144,7.26
158.179.183.2,2052,2052,false,LAX,North America,Los Angeles,180,7.26
150.230.202.132,8880,8880,false,SIN,Asia Pacific,Singapore,142,7.25
158.101.146.165,2053,2053,true,NRT,Asia Pacific,Tokyo,70,7.25
140.83.37.200,2086,2086,false,SIN,Asia Pacific,Singapore,150,7.25
158.101.150.126,8443,8443,true,HKG,Asia Pacific,Hong Kong,170,7.24
138.3.217.39,2083,2083,true,SIN,Asia Pacific,Singapore,146,7.23
158.101.158.238,2096,2096,true,SIN,Asia Pacific,Singapore,218,7.22
158.179.178.145,2052,2052,false,NRT,Asia Pacific,Tokyo,75,7.22
89.168.64.255,443,0,true,FRA,Europe,Frankfurt,195,7.21
155.248.179.132,2087,2087,true,SIN,Asia Pacific,Singapore,154,7.21
132.226.9.173,8080,8080,false,HKG,Asia Pacific,Hong Kong,239,7.21
138.2.19.122,2082,2082,false,SIN,Asia Pacific,Singapore,144,7.20
150.230.202.132,80,80,false,LAX,North America,Los Angeles,174,7.20
158.101.152.221,2053,2053,true,SIN,Asia Pacific,Singapore,140,7.19
151.145.70.28,2082,2082,false,SIN,Asia Pacific,Singapore,146,7.19
152.70.98.174,2095,2095,false,LAX,North America,Los Angeles,186,7.19
138.2.20.230,80,80,false,SIN,Asia Pacific,Singapore,149,7.19
141.147.163.68,443,443,true,NRT,Asia Pacific,Tokyo,90,7.19
141.147.65.204,443,443,true,FRA,Europe,Frankfurt,221,7.18
155.248.176.68,80,80,false,NRT,Asia Pacific,Tokyo,75,7.18
155.248.166.141,8443,8443,true,NRT,Asia Pacific,Tokyo,112,7.18
155.248.177.210,8443,8443,true,NRT,Asia Pacific,Tokyo,72,7.17
138.3.212.226,2096,2096,true,LAX,North America,Los Angeles,176,7.17
140.83.38.243,2086,2086,false,SIN,Asia Pacific,Singapore,143,7.17
138.2.14.248,8080,8080,false,HKG,Asia Pacific,Hong Kong,128,7.17
140.83.36.42,2052,2052,false,LAX,North America,Los Angeles,195,7.17
168.138.214.62,8080,8080,false,NRT,Asia Pacific,Tokyo,85,7.16
150.230.200.210,2096,2096,true,LAX,North America,Los Angeles,214,7.16
140.238.62.12,2096,2096,true,LAX,North America,Los Angeles,180,7.15
138.3.220.4,2086,2086,false,LAX,North America,Los Angeles,178,7.14
151.145.65.203,8443,8443,true,NRT,Asia Pacific,Tokyo,119,7.14
151.145.65.203,80,80,false,SIN,Asia Pacific,Singapore,140,7.14
168.138.211.188,2096,2096,true,HKG,Asia Pacific,Hong Kong,179,7.13
155.248.168.251,8080,8080,false,SIN,Asia Pacific,Singapore,152,7.13
155.248.160.83,2082,2082,false,SIN,Asia Pacific,Singapore,152,7.13
150.230.105.228,2086,2086,false,HKG,Asia Pacific,Hong Kong,134,7.13
132.145.123.112,2052,2052,false,LAX,North America,Los Angeles,177,7.12
168.138.212.74,2083,2083,true,HKG,Asia Pacific,Hong Kong,211,7.12
150.230.208.83,2082,2082,false,HKG,Asia Pacific,Hong Kong,236,7.11
193.123.62.123,443,443,true,FRA,Europe,Frankfurt,184,7.11
132.145.124.198,80,80,false,HKG,Asia Pacific,Hong Kong,228,7.11
150.230.97.239,8443,8443,true,SIN,Asia Pacific,Singapore,142,7.11
141.147.183.96,2083,2083,true,HKG,Asia Pacific,Hong Kong,269,7.10
138.3.212.144,2087,2087,true,HKG,Asia Pacific,Hong Kong,230,7.10
150.230.107.197,2087,2087,true,SIN,Asia Pacific,Singapore,140,7.10
155.248.185.38,2096,2096,true,LAX,North America,Los Angeles,185,7.09
150.230.109.138,2053,2053,true,SIN,Asia Pacific,Singapore,178,7.09
158.179.180.233,8880,8880,false,NRT,Asia Pacific,Tokyo,77,7.09
150.230.101.125,2087,2087,true,SIN,Asia Pacific,Singapore,166,7.09
132.226.5.21,80,80,false,SIN,Asia Pacific,Singapore,150,7.08
158.179.180.233,8080,8080,false,NRT,Asia Pacific,Tokyo,76,7.08
141.147.167.40,8880,8880,false,HKG,Asia Pacific,Hong Kong,229,7.07
132.145.123.238,2095,2095,false,LAX,North America,Los Angeles,192,7.07
140.83.35.10,2095,2095,false,NRT,Asia Pacific,Tokyo,71,7.07
151.145.70.28,2096,2096,true,SIN,Asia Pacific,Singapore,227,7.06
138.2.13.133,2053,2053,true,LAX,North America,Los Angeles,231,7.05
138.2.21.31,2052,2052,false,SIN,Asia Pacific,Singapore,148,7.05
155.248.185.38,8443,8443,true,SIN,Asia Pacific,Singapore,168,7.04
138.2.13.133,2086,2086,false,LAX,North America,Los Angeles,182,7.04
141.147.162.204,8443,8443,true,SIN,Asia Pacific,Singapore,159,7.04
138.3.214.43,2086,2086,false,SIN,Asia Pacific,Singapore,140,7.04
150.230.104.197,2086,2086,false,LAX,North America,Los Angeles,183,7.04
138.2.19.122,2087,2087,true,SIN,Asia Pacific,Singapore,225,7.03
164.152.26.70,2086,443,true,ORD,North America,Chicago,213,7.03
150.230.212.87,8443,8443,true,HKG,Asia Pacific,Hong Kong,239,7.03
138.2.8.232,2083,2083,true,LAX,North America,Los Angeles,216,7.03
141.147.174.7,2053,2053,true,LAX,North America,Los Angeles,175,7.02
151.145.69.174,80,80,false,SIN,Asia Pacific,Singapore,154,7.02
138.2.18.11,2053,2053,true,LAX,North America,Los Angeles,214,7.02
141.147.178.135,8880,8880,false,HKG,Asia Pacific,Hong Kong,127,7.01
158.101.148.221,80,80,false,HKG,Asia Pacific,Hong Kong,137,7.01
